Index,Timestamp,Indicator
15065,37819,1
15066,37822,1
15067,37824,1
15068,37827,1
15069,37829,1
15070,37832,1
15071,37834,1
15072,37837,1
15073,37839,1
15074,37842,1
15075,37844,1
15076,37847,1
15077,37849,1
15078,37852,1
15079,37854,1
15080,37857,1
15081,37859,1
15082,37862,1
15083,37864,1
15084,37867,1
15085,37869,1
15086,37872,1
15087,37874,1
15088,37877,1
15089,37879,1
15090,37882,1
15091,37884,1
15092,37886,1
15093,37889,1
15094,37891,1
15095,37894,1
15096,37896,1
15097,37899,1
15098,37901,1
15099,37904,1
15100,37906,1
15101,37909,1
15102,37911,1
15103,37914,1
15104,37916,1
15105,37919,1
15106,37921,1
15107,37924,1
15108,37926,1
15109,37929,1
15110,37931,1
15111,37934,1
15112,37936,1
15113,37939,1
15114,37941,1
15115,37944,1
15116,37946,1
15117,37949,1
15118,37951,1
15119,37954,1
15120,37956,1
15121,37959,1
15122,37961,1
15123,37964,1
15124,37966,1
15125,37969,1
15126,37971,1
15127,37974,1
15128,37976,1
15129,37979,1
15130,37981,1
15131,37984,1
15132,37986,1
15133,37989,1
15134,37991,1
15135,37994,1
15136,37996,1
15137,37999,1
15138,38001,1
15139,38004,1
15140,38006,1
15141,38009,1
15142,38011,1
15143,38013,1
15144,38016,1
15145,38018,1
15146,38021,1
15147,38023,1
15148,38026,1
15149,38028,1
15150,38031,1
15151,38033,1
15152,38036,1
15153,38038,1
15154,38041,1
15155,38043,1
15156,38046,1
15157,38048,1
15158,38051,1
15159,38053,1
15160,38056,1
15161,38058,1
15162,38061,1
15163,38063,1
15164,38066,1
15165,38068,1
15166,38071,1
15167,38074,0
15168,38076,1
15169,38078,1
15170,38081,1
15171,38083,1
15172,38086,1
15173,38088,1
15174,38091,1
15175,38094,0
15176,38096,1
15177,38098,1
15178,38101,1
15179,38103,1
15180,38106,1
15181,38108,1
15182,38111,1
15183,38113,1
15184,38116,1
15185,38118,1
15186,38121,1
15187,38123,1
15188,38126,1
15189,38128,1
15190,38131,1
15191,38133,1
15192,38135,1
15193,38138,1
15194,38140,1
15195,38143,1
15196,38145,1
15197,38148,1
15198,38150,1
15199,38153,1
15200,38155,1
15201,38158,1
15202,38160,1
15203,38163,1
15204,38165,1
15205,38168,1
15206,38170,1
15207,38173,1
15208,38175,1
15209,38178,1
15210,38180,1
15211,38183,1
15212,38185,1
15213,38188,1
15214,38190,1
15215,38193,1
15216,38196,0
15217,38198,1
15218,38200,1
15219,38203,1
15220,38205,1
15221,38208,1
15222,38210,1
15223,38213,1
15224,38215,1
15225,38218,1
15226,38220,1
15227,38223,1
15228,38225,1
15229,38228,1
15230,38230,1
15231,38233,1
15232,38235,1
15233,38238,0
15234,38240,1
15235,38243,1
15236,38245,1
15237,38248,1
15238,38250,1
15239,38253,1
15240,38255,1
15241,38258,1
15242,38260,1
15243,38262,1
15244,38265,1
15245,38267,1
15246,38270,1
15247,38272,1
15248,38275,1
15249,38277,1
15250,38280,1
15251,38282,1
15252,38285,1
15253,38287,1
15254,38290,1
15255,38292,1
15256,38295,1
15257,38297,1
15258,38300,1
15259,38302,1
15260,38305,1
15261,38307,1
15262,38310,1
15263,38312,1
15264,38315,1
15265,38318,0
15266,38320,1
15267,38322,1
15268,38325,1
15269,38327,1
15270,38330,1
15271,38332,1
15272,38335,1
15273,38337,1
15274,38340,1
15275,38342,1
15276,38345,1
15277,38347,1
15278,38350,1
15279,38352,1
15280,38355,1
15281,38357,1
15282,38360,1
15283,38362,1
15284,38365,1
15285,38367,1
15286,38370,1
15287,38372,1
15288,38375,1
15289,38377,1
15290,38380,1
15291,38382,1
15292,38384,1
15293,38387,1
15294,38389,1
15295,38392,1
15296,38394,1
15297,38397,1
15298,38399,1
15299,38402,1
15300,38404,1
15301,38407,1
15302,38409,1
15303,38412,1
15304,38414,1
15305,38417,1
15306,38419,1
15307,38422,1
15308,38424,1
15309,38427,1
15310,38429,1
15311,38432,1
15312,38434,1
15313,38437,1
15314,38439,1
15315,38442,1
15316,38444,1
15317,38447,1
15318,38449,1
15319,38452,1
15320,38454,1
15321,38457,1
15322,38459,1
15323,38462,1
15324,38464,1
15325,38467,1
15326,38469,1
15327,38472,1
15328,38474,1
15329,38477,1
15330,38480,0
15331,38482,1
15332,38484,1
15333,38487,1
15334,38489,1
15335,38492,1
15336,38494,1
15337,38497,1
15338,38499,1
15339,38502,1
15340,38504,1
15341,38507,1
15342,38509,1
15343,38511,1
15344,38514,1
15345,38516,1
15346,38519,1
15347,38521,1
15348,38524,1
15349,38526,1
15350,38529,1
15351,38531,1
15352,38534,1
15353,38536,1
15354,38539,1
15355,38541,1
15356,38544,1
15357,38546,1
15358,38549,1
15359,38551,1
15360,38554,1
15361,38556,1
15362,38559,1
15363,38561,1
15364,38564,1
15365,38566,1
15366,38569,1
15367,38571,1
15368,38574,1
15369,38576,1
15370,38579,1
15371,38581,1
15372,38584,1
15373,38586,1
15374,38589,1
15375,38591,1
15376,38594,1
15377,38596,1
15378,38599,1
15379,38601,1
15380,38604,1
15381,38606,1
15382,38609,1
15383,38611,1
15384,38614,1
15385,38616,1
15386,38619,1
15387,38621,1
15388,38624,1
15389,38626,1
15390,38629,1
15391,38631,1
15392,38633,1
15393,38636,1
15394,38638,1
15395,38641,1
15396,38643,1
15397,38646,1
15398,38648,0
15399,38651,1
15400,38653,1
15401,38656,1
15402,38658,1
15403,38661,1
15404,38663,1
15405,38666,1
15406,38668,1
15407,38671,1
15408,38673,1
15409,38676,1
15410,38678,1
15411,38681,1
15412,38683,1
15413,38686,1
15414,38688,1
15415,38691,1
15416,38693,1
15417,38696,1
15418,38698,1
15419,38701,1
15420,38703,1
15421,38706,1
15422,38708,1
15423,38711,1
15424,38713,1
15425,38716,1
15426,38718,0
15427,38721,1
15428,38723,1
15429,38726,1
15430,38728,1
15431,38731,1
15432,38733,1
15433,38736,1
15434,38738,1
15435,38741,1
15436,38743,1
15437,38746,1
15438,38748,1
15439,38751,1
15440,38753,1
15441,38756,1
15442,38758,1
15443,38760,1
15444,38763,1
15445,38765,1
15446,38768,1
15447,38770,1
15448,38773,1
15449,38775,1
15450,38778,1
15451,38780,1
15452,38783,1
15453,38785,1
15454,38788,1
15455,38790,1
15456,38793,1
15457,38795,1
15458,38798,0
15459,38800,1
15460,38803,1
15461,38805,1
15462,38808,1
15463,38810,1
15464,38813,1
15465,38815,1
15466,38818,1
15467,38820,1
15468,38823,1
15469,38825,1
15470,38828,1
15471,38830,1
15472,38833,1
15473,38835,1
15474,38838,1
15475,38840,1
15476,38843,1
15477,38845,1
15478,38848,1
15479,38850,1
15480,38853,1
15481,38855,1
15482,38858,1
15483,38860,1
15484,38863,1
15485,38865,1
15486,38868,1
15487,38870,1
15488,38873,1
15489,38875,1
15490,38878,1
15491,38880,1
15492,38882,1
15493,38885,1
15494,38887,1
15495,38890,1
15496,38892,1
15497,38895,1
15498,38897,1
15499,38900,1
15500,38902,1
15501,38905,1
15502,38907,1
15503,38910,1
15504,38912,1
15505,38915,1
15506,38917,1
15507,38920,1
15508,38922,0
15509,38925,1
15510,38927,1
15511,38930,1
15512,38932,1
15513,38935,1
15514,38937,1
15515,38940,1
15516,38942,0
15517,38945,1
15518,38948,0
15519,38950,1
15520,38952,0
15521,38955,1
15522,38957,1
15523,38960,1
15524,38962,1
15525,38965,1
15526,38967,1
15527,38970,1
15528,38972,1
15529,38975,1
15530,38977,1
15531,38980,1
15532,38982,1
15533,38985,1
15534,38987,1
15535,38990,1
15536,38992,1
15537,38995,1
15538,38997,1
15539,39000,1
15540,39002,1
15541,39005,1
15542,39007,1
15543,39009,1
